Code,Metro,Class,Population,2010 males,2010 Males pct,2010 females,2010 female pct,2010 Sex ratio1,2010 Total population,2000 males,2000 male pct,2000 female pct,2000 female pct,2000 Sex ratio1,2010 median age,2010 Under 18 years,2010 18 to 24 years,2010 25 to 34 years,010 35 to 44 years,2010 45 to 54 years,55 to 64 years,2010 65 to 74 years,2010 75 years and over,2010 Median,2000 Under 18 years,2000 18 to 24 years,2000 25 to 34 years,2000 35 to 44 years,2000 45 to 54 years,2000 55 to 64 years,2000 65 to 74 years,2000 75 years and over
38780,"Portales, NM",Micropolitan Statistical Area,19846.00,9989.00,50.30,9857.00,49.70,101.34,18018.00,8847.00,49.10,9171.00,50.90,96.50,29.70,5270.00,3278.00,2589.00,2132.00,2276.00,1938.00,1267.00,1096.00,29.50,5060.00,2874.00,2250.00,2350.00,1920.00,1384.00,1140.00,1040.00
38820,"Port Angeles, WA",Micropolitan Statistical Area,71404.00,35429.00,49.60,35975.00,50.40,98.48,64525.00,32054.00,49.70,32471.00,50.30,98.70,49.00,12989.00,5186.00,7051.00,6944.00,9977.00,12068.00,9216.00,7973.00,43.80,14170.00,4580.00,5899.00,8805.00,9718.00,7626.00,6981.00,6746.00
39020,"Portsmouth, OH",Micropolitan Statistical Area,79499.00,39258.00,49.40,40241.00,50.60,97.56,79195.00,38653.00,48.80,40542.00,51.20,95.30,38.80,18090.00,7778.00,9998.00,10144.00,11223.00,9949.00,6681.00,5636.00,36.70,19348.00,7589.00,10739.00,11679.00,10294.00,7720.00,6355.00,5471.00
39060,"Pottsville, PA",Micropolitan Statistical Area,148289.00,75175.00,50.70,73114.00,49.30,102.82,150336.00,74818.00,49.80,75518.00,50.20,99.10,43.20,29738.00,10847.00,17111.00,20361.00,23061.00,20343.00,12900.00,13928.00,40.90,31351.00,10839.00,19522.00,23004.00,21224.00,14530.00,14552.00,15314.00
39220,"Price, UT",Micropolitan Statistical Area,21403.00,10615.00,49.60,10788.00,50.40,98.40,20422.00,9981.00,48.90,10441.00,51.10,95.60,34.40,5722.00,2246.00,2882.00,2197.00,2779.00,2674.00,1519.00,1384.00,33.60,5874.00,2504.00,2131.00,2862.00,2731.00,1614.00,1350.00,1356.00
39260,"Prineville, OR",Micropolitan Statistical Area,20978.00,10398.00,49.60,10580.00,50.40,98.28,19182.00,9564.00,49.90,9618.00,50.10,99.40,45.60,4600.00,1289.00,2132.00,2307.00,3077.00,3370.00,2532.00,1671.00,38.60,5100.00,1445.00,2175.00,2715.00,2797.00,2132.00,1579.00,1239.00
39420,"Pullman, WA",Micropolitan Statistical Area,44776.00,22806.00,50.90,21970.00,49.10,103.81,40740.00,20617.00,50.60,20123.00,49.40,102.50,24.40,6741.00,16302.00,5945.00,3670.00,4215.00,3646.00,2228.00,2029.00,24.70,7365.00,13294.00,5357.00,4440.00,3908.00,2611.00,1792.00,1973.00
39500,"Quincy, IL-MO",Micropolitan Statistical Area,77314.00,37785.00,48.90,39529.00,51.10,95.59,78771.00,37986.00,48.20,40785.00,51.80,93.10,40.40,17856.00,7225.00,8820.00,9058.00,11321.00,9623.00,6529.00,6882.00,38.00,19628.00,7336.00,9100.00,11485.00,10120.00,7390.00,6401.00,7311.00
39700,"Raymondville, TX",Micropolitan Statistical Area,22134.00,12030.00,54.40,10104.00,45.60,119.06,20082.00,10296.00,51.30,9786.00,48.70,105.20,32.10,5931.00,2731.00,3341.00,2809.00,2593.00,2142.00,1391.00,1196.00,29.80,6352.00,2392.00,2594.00,2750.00,2160.00,1506.00,1351.00,977.00
39780,"Red Bluff, CA",Micropolitan Statistical Area,63463.00,31610.00,49.80,31853.00,50.20,99.24,56039.00,27692.00,49.40,28347.00,50.60,97.70,39.50,16160.00,5316.00,7088.00,7316.00,9254.00,8258.00,5720.00,4351.00,37.80,15374.00,4348.00,6079.00,8309.00,7293.00,5713.00,4729.00,4194.00
39860,"Red Wing, MN",Micropolitan Statistical Area,46183.00,22927.00,49.60,23256.00,50.40,98.59,44127.00,21857.00,49.50,22270.00,50.50,98.10,41.90,10950.00,3217.00,5288.00,5463.00,7485.00,6186.00,3723.00,3871.00,38.10,11702.00,3283.00,4918.00,7372.00,6296.00,3952.00,3136.00,3468.00
39940,"Rexburg, ID",Micropolitan Statistical Area,50778.00,25149.00,49.50,25629.00,50.50,98.13,39286.00,19153.00,48.80,20133.00,51.20,95.10,23.40,13902.00,14681.00,7016.00,3852.00,4130.00,3261.00,2183.00,1753.00,21.60,11101.00,12059.00,3405.00,3904.00,3300.00,2389.00,1689.00,1439.00
39980,"Richmond, IN",Micropolitan Statistical Area,68917.00,33463.00,48.60,35454.00,51.40,94.38,71097.00,34138.00,48.00,36959.00,52.00,92.40,40.20,15883.00,6431.00,7829.00,8562.00,10103.00,8780.00,5895.00,5434.00,37.70,17215.00,6524.00,8995.00,10535.00,9591.00,7071.00,5828.00,5338.00
40080,"Richmond-Berea, KY",Micropolitan Statistical Area,99972.00,48642.00,48.70,51330.00,51.30,94.76,87454.00,42409.00,48.50,45045.00,51.50,94.10,34.90,21807.00,15188.00,13099.00,13137.00,13584.00,11316.00,6875.00,4966.00,31.90,19566.00,14779.00,13240.00,12588.00,10806.00,7346.00,5092.00,4037.00
40100,"Rio Grande City-Roma, TX",Micropolitan Statistical Area,60968.00,29440.00,48.30,31528.00,51.70,93.38,53597.00,25993.00,48.50,27604.00,51.50,94.20,29.00,20678.00,6595.00,7814.00,7954.00,6537.00,5105.00,3628.00,2657.00,26.10,20042.00,5902.00,7717.00,6820.00,5089.00,3628.00,2652.00,1747.00
40180,"Riverton, WY",Micropolitan Statistical Area,40123.00,20030.00,49.90,20093.00,50.10,99.69,35804.00,17740.00,49.50,18064.00,50.50,98.20,38.50,10212.00,3518.00,4839.00,4500.00,5753.00,5496.00,3253.00,2552.00,37.70,9827.00,2973.00,3846.00,5440.00,5314.00,3654.00,2711.00,2039.00
40260,"Roanoke Rapids, NC",Micropolitan Statistical Area,76790.00,36851.00,48.00,39939.00,52.00,92.27,79456.00,37867.00,47.70,41589.00,52.30,91.10,42.80,17218.00,6292.00,7990.00,9120.00,12000.00,10998.00,7177.00,5995.00,38.00,20373.00,6127.00,9677.00,12071.00,10857.00,7940.00,6693.00,5718.00
40300,"Rochelle, IL",Micropolitan Statistical Area,53497.00,26523.00,49.60,26974.00,50.40,98.33,51032.00,25310.00,49.60,25722.00,50.40,98.40,40.70,13244.00,4118.00,5603.00,7019.00,8696.00,6695.00,4466.00,3656.00,37.20,14023.00,3678.00,6103.00,8572.00,6965.00,4836.00,3532.00,3323.00
40460,"Rockingham, NC",Micropolitan Statistical Area,46639.00,22957.00,49.20,23682.00,50.80,96.94,46564.00,22848.00,49.10,23716.00,50.90,96.30,38.70,11380.00,4261.00,5447.00,6162.00,6598.00,6100.00,3777.00,2914.00,35.50,11997.00,4714.00,6206.00,6683.00,6211.00,4404.00,3468.00,2881.00
40500,"Rockland, ME",Micropolitan Statistical Area,39736.00,19663.00,49.50,20073.00,50.50,97.96,39618.00,19327.00,48.80,20291.00,51.20,95.20,46.20,7710.00,2503.00,4025.00,4949.00,6421.00,6534.00,3983.00,3611.00,41.40,8859.00,2496.00,4655.00,6210.00,6404.00,4162.00,3377.00,3455.00
40540,"Rock Springs, WY",Micropolitan Statistical Area,43806.00,22849.00,52.20,20957.00,47.80,109.03,37613.00,19026.00,50.60,18587.00,49.40,102.40,32.80,11869.00,4333.00,7020.00,5309.00,6484.00,5148.00,2146.00,1497.00,34.20,10869.00,3785.00,4519.00,6512.00,5950.00,2969.00,1599.00,1410.00
40620,"Rolla, MO",Micropolitan Statistical Area,45156.00,23618.00,52.30,21538.00,47.70,109.66,39825.00,20225.00,50.80,19600.00,49.20,103.20,33.80,9792.00,7781.00,5533.00,4802.00,6120.00,4971.00,3298.00,2859.00,34.90,9442.00,5793.00,4738.00,5661.00,4956.00,3708.00,2825.00,2702.00
40700,"Roseburg, OR",Micropolitan Statistical Area,107667.00,53151.00,49.40,54516.00,50.60,97.50,100399.00,49389.00,49.20,51010.00,50.80,96.80,46.10,22094.00,8117.00,10808.00,11277.00,15661.00,17140.00,12196.00,10374.00,41.20,24079.00,7556.00,10122.00,14199.00,15267.00,11288.00,9644.00,8244.00
40740,"Roswell, NM",Micropolitan Statistical Area,65645.00,32482.00,49.50,33163.00,50.50,97.95,61382.00,30055.00,49.00,31327.00,51.00,95.90,34.70,18383.00,6653.00,7968.00,7298.00,8605.00,7445.00,4753.00,4540.00,35.20,17864.00,5785.00,6867.00,8652.00,7819.00,5370.00,4648.00,4377.00
40760,"Ruidoso, NM",Micropolitan Statistical Area,20497.00,10068.00,49.10,10429.00,50.90,96.54,19411.00,9503.00,49.00,9908.00,51.00,95.90,49.40,3888.00,1231.00,1772.00,2033.00,3270.00,3798.00,2817.00,1688.00,43.80,4414.00,1163.00,1729.00,2780.00,3152.00,2705.00,2222.00,1246.00
40780,"Russellville, AR",Micropolitan Statistical Area,83939.00,41680.00,49.70,42259.00,50.30,98.63,75608.00,37274.00,49.30,38334.00,50.70,97.20,35.90,20072.00,10928.00,10100.00,10252.00,11452.00,9605.00,6460.00,5070.00,35.20,19351.00,8198.00,10029.00,11330.00,9601.00,6978.00,5315.00,4806.00
40820,"Ruston, LA",Micropolitan Statistical Area,63009.00,31093.00,49.30,31916.00,50.70,97.42,57906.00,27977.00,48.30,29929.00,51.70,93.50,30.60,13309.00,12915.00,8413.00,6379.00,7301.00,6689.00,4323.00,3680.00,29.50,13303.00,12354.00,6703.00,7117.00,6472.00,4651.00,3652.00,3654.00
40860,"Rutland, VT",Micropolitan Statistical Area,61642.00,30385.00,49.30,31257.00,50.70,97.21,63400.00,30832.00,48.60,32568.00,51.40,94.70,44.30,11882.00,6037.00,6106.00,7387.00,10398.00,9575.00,5559.00,4698.00,39.50,14739.00,5287.00,7206.00,10327.00,9936.00,6425.00,4850.00,4630.00
40940,"Safford, AZ",Micropolitan Statistical Area,45657.00,24375.00,53.40,21282.00,46.60,114.53,42036.00,22190.00,52.80,19846.00,47.20,111.80,32.10,13038.00,5148.00,6348.00,5546.00,5643.00,4657.00,2915.00,2362.00,31.40,12789.00,4664.00,5583.00,5962.00,4841.00,3363.00,2696.00,2138.00
41220,"St. Marys, GA",Micropolitan Statistical Area,50513.00,25569.00,50.60,24944.00,49.40,102.51,43664.00,22566.00,51.70,21098.00,48.30,107.00,31.30,13652.00,6559.00,7277.00,6563.00,6921.00,4985.00,3033.00,1523.00,28.20,13832.00,5651.00,7503.00,7284.00,4580.00,2537.00,1412.00,865.00
41260,"St. Marys, PA",Micropolitan Statistical Area,31946.00,15872.00,49.70,16074.00,50.30,98.74,35112.00,17381.00,49.50,17731.00,50.50,98.00,45.10,6651.00,1911.00,3032.00,4343.00,5464.00,4479.00,2988.00,3078.00,39.40,8443.00,2374.00,4374.00,5668.00,4767.00,3413.00,3201.00,2872.00
41460,"Salina, KS",Micropolitan Statistical Area,61697.00,30819.00,50.00,30878.00,50.00,99.81,59760.00,29529.00,49.40,30231.00,50.60,97.70,38.40,15485.00,5501.00,7630.00,7388.00,9070.00,7555.00,4620.00,4448.00,36.60,15630.00,5369.00,7518.00,9359.00,8051.00,5267.00,4343.00,4223.00
41580,"Salisbury, NC",Micropolitan Statistical Area,138428.00,68363.00,49.40,70065.00,50.60,97.57,130340.00,64380.00,49.40,65960.00,50.60,97.60,39.10,32942.00,12465.00,16679.00,18435.00,20601.00,17313.00,10831.00,9162.00,36.40,32175.00,11893.00,18041.00,20737.00,17388.00,11901.00,9360.00,8845.00
41820,"Sanford, NC",Micropolitan Statistical Area,57866.00,28264.00,48.80,29602.00,51.20,95.48,49040.00,24213.00,49.40,24827.00,50.60,97.50,37.40,14860.00,4841.00,7505.00,7717.00,8167.00,6839.00,4361.00,3576.00,35.90,12585.00,4401.00,6817.00,7761.00,6622.00,4509.00,3548.00,2797.00
42300,"Sault Ste. Marie, MI",Micropolitan Statistical Area,38520.00,21220.00,55.10,17300.00,44.90,122.66,38543.00,21450.00,55.70,17093.00,44.30,125.50,39.50,7751.00,4234.00,4966.00,5253.00,5863.00,4826.00,3106.00,2521.00,36.20,8214.00,4599.00,5646.00,6609.00,5168.00,3421.00,2708.00,2178.00
42380,"Sayre, PA",Micropolitan Statistical Area,62622.00,30828.00,49.20,31794.00,50.80,96.96,62761.00,30593.00,48.70,32168.00,51.30,95.10,43.40,14238.00,4480.00,6378.00,7599.00,9948.00,8827.00,6094.00,5058.00,38.90,16022.00,4281.00,7379.00,9695.00,8898.00,6621.00,5109.00,4756.00
42420,"Scottsbluff, NE",Micropolitan Statistical Area,37660.00,18167.00,48.20,19493.00,51.80,93.20,37770.00,18051.00,47.80,19719.00,52.20,91.50,39.20,9306.00,3273.00,4510.00,4082.00,5216.00,4922.00,3038.00,3313.00,38.40,9824.00,3143.00,4176.00,5400.00,5235.00,3498.00,3300.00,3194.00
42460,"Scottsboro, AL",Micropolitan Statistical Area,53227.00,26139.00,49.10,27088.00,50.90,96.50,53926.00,26281.00,48.70,27645.00,51.30,95.10,41.40,11985.00,4135.00,5903.00,7079.00,7981.00,7371.00,5323.00,3450.00,37.60,13036.00,4491.00,7404.00,8082.00,7675.00,6028.00,4186.00,3024.00
42500,"Scottsburg, IN",Micropolitan Statistical Area,24181.00,11951.00,49.40,12230.00,50.60,97.72,22960.00,11397.00,49.60,11563.00,50.40,98.60,39.30,5812.00,2045.00,2833.00,3410.00,3731.00,3105.00,1944.00,1301.00,35.10,6028.00,2104.00,3329.00,3638.00,3101.00,2218.00,1455.00,1087.00
42580,"Seaford, DE",Micropolitan Statistical Area,197145.00,96233.00,48.80,100912.00,51.20,95.36,156638.00,76528.00,48.90,80110.00,51.10,95.50,45.40,40307.00,14366.00,20656.00,22219.00,28390.00,30134.00,24259.00,16814.00,41.10,35305.00,10950.00,17811.00,23425.00,21312.00,18813.00,17091.00,11931.00
42620,"Searcy, AR",Micropolitan Statistical Area,77076.00,37802.00,49.00,39274.00,51.00,96.25,67165.00,32753.00,48.80,34412.00,51.20,95.20,36.00,18433.00,9879.00,9319.00,9526.00,10564.00,8507.00,6070.00,4778.00,35.10,16376.00,8568.00,8544.00,9710.00,8438.00,6276.00,4808.00,4445.00
42700,"Sebring, FL",Micropolitan Statistical Area,98786.00,48273.00,48.90,50513.00,51.10,95.57,87366.00,42600.00,48.80,44766.00,51.20,95.20,51.50,17972.00,6493.00,8612.00,8856.00,11709.00,13322.00,16367.00,15455.00,50.00,16744.00,5478.00,7471.00,9424.00,8938.00,10478.00,14911.00,13922.00
42740,"Sedalia, MO",Micropolitan Statistical Area,42201.00,20747.00,49.20,21454.00,50.80,96.70,39403.00,19131.00,48.60,20272.00,51.40,94.40,37.10,10784.00,3977.00,5339.00,4950.00,6128.00,4820.00,3117.00,3086.00,36.40,10377.00,3660.00,4862.00,6134.00,4792.00,3508.00,3079.00,2991.00
42780,"Selinsgrove, PA",Micropolitan Statistical Area,39702.00,19597.00,49.40,20105.00,50.60,97.47,37546.00,18352.00,48.90,19194.00,51.10,95.60,39.20,8894.00,4969.00,4094.00,4923.00,5683.00,4995.00,3286.00,2858.00,36.70,9014.00,4211.00,4564.00,5716.00,5085.00,3681.00,2873.00,2402.00
42820,"Selma, AL",Micropolitan Statistical Area,43820.00,20244.00,46.20,23576.00,53.80,85.87,46365.00,21092.00,45.50,25273.00,54.50,83.50,37.70,11595.00,4018.00,4989.00,5021.00,6514.00,5518.00,3530.00,2635.00,35.30,13253.00,4380.00,5382.00,6773.00,5934.00,4215.00,3422.00,3006.00
42860,"Seneca, SC",Micropolitan Statistical Area,74273.00,36682.00,49.40,37591.00,50.60,97.58,66215.00,32554.00,49.20,33661.00,50.80,96.70,43.40,15707.00,6225.00,7729.00,8956.00,10635.00,10915.00,8447.00,5659.00,39.50,15132.00,5291.00,8487.00,9625.00,9310.00,8059.00,6237.00,4074.00
42900,"Seneca Falls, NY",Micropolitan Statistical Area,35251.00,18454.00,52.40,16797.00,47.60,109.86,33342.00,16679.00,50.00,16663.00,50.00,100.10,41.00,7519.00,3318.00,4203.00,4398.00,5513.00,4828.00,2829.00,2643.00,38.20,8273.00,2489.00,4311.00,5283.00,4744.00,3192.00,2647.00,2403.00
42940,"Sevierville, TN",Micropolitan Statistical Area,89889.00,44313.00,49.30,45576.00,50.70,97.23,71170.00,34839.00,49.00,36331.00,51.00,95.90,40.90,19892.00,7440.00,10431.00,12176.00,13641.00,12392.00,8568.00,5349.00,38.10,16373.00,5894.00,9701.00,11505.00,10685.00,8017.00,5330.00,3665.00
42980,"Seymour, IN",Micropolitan Statistical Area,42376.00,21093.00,49.80,21283.00,50.20,99.11,41335.00,20386.00,49.30,20949.00,50.70,97.30,38.70,10416.00,3263.00,5476.00,5715.00,6339.00,5099.00,3314.00,2754.00,35.80,10549.00,3638.00,5987.00,6543.00,5327.00,3788.00,2898.00,2605.00
43060,"Shawnee, OK",Micropolitan Statistical Area,69442.00,33292.00,47.90,36150.00,52.10,92.09,65521.00,31640.00,48.30,33881.00,51.70,93.40,37.00,17355.00,7104.00,8565.00,8522.00,9766.00,8195.00,5678.00,4257.00,35.50,16889.00,7348.00,8026.00,9605.00,8439.00,6200.00,4911.00,4103.00
43140,"Shelby, NC",Micropolitan Statistical Area,98078.00,47319.00,48.20,50759.00,51.80,93.22,96287.00,46306.00,48.10,49981.00,51.90,92.60,40.30,22998.00,8939.00,10417.00,13152.00,14738.00,13157.00,8356.00,6321.00,36.50,24218.00,8520.00,13110.00,14622.00,13307.00,9545.00,7013.00,5952.00
43180,"Shelbyville, TN",Micropolitan Statistical Area,45058.00,22357.00,49.60,22701.00,50.40,98.48,37586.00,18645.00,49.60,18941.00,50.40,98.40,36.40,12069.00,3842.00,5803.00,6188.00,6185.00,5137.00,3450.00,2384.00,34.90,9687.00,3727.00,5460.00,5695.00,4773.00,3488.00,2557.00,2199.00
43220,"Shelton, WA",Micropolitan Statistical Area,60699.00,31400.00,51.70,29299.00,48.30,107.17,49405.00,25536.00,51.70,23869.00,48.30,107.00,44.40,12374.00,4586.00,6903.00,6951.00,9171.00,9602.00,6564.00,4548.00,40.30,11619.00,3796.00,5476.00,7604.00,7222.00,5539.00,4704.00,3445.00
43260,"Sheridan, WY",Micropolitan Statistical Area,29116.00,14565.00,50.00,14551.00,50.00,100.10,26560.00,13001.00,48.90,13559.00,51.10,95.90,41.90,6485.00,2313.00,3409.00,3334.00,4499.00,4528.00,2479.00,2069.00,40.60,6412.00,2123.00,2686.00,4025.00,4427.00,2766.00,2077.00,2044.00
43320,"Show Low, AZ",Micropolitan Statistical Area,107449.00,53777.00,50.00,53672.00,50.00,100.20,97470.00,48427.00,49.70,49043.00,50.30,98.70,34.70,31973.00,10186.00,11935.00,11815.00,14365.00,12934.00,8867.00,5374.00,30.20,34527.00,8611.00,11087.00,13588.00,11376.00,8523.00,6063.00,3695.00
43380,"Sidney, OH",Micropolitan Statistical Area,49423.00,24649.00,49.90,24774.00,50.10,99.50,47910.00,23786.00,49.60,24124.00,50.40,98.60,37.90,13502.00,3761.00,5687.00,6500.00,7546.00,6065.00,3388.00,2974.00,34.80,13686.00,3935.00,6451.00,7585.00,6337.00,4067.00,2991.00,2858.00
43420,"Sierra Vista-Douglas, AZ",Micropolitan Statistical Area,131346.00,66977.00,51.00,64369.00,49.00,104.05,117755.00,59357.00,50.40,58398.00,49.60,101.60,39.70,30250.00,12113.00,16479.00,14688.00,17582.00,17546.00,13290.00,9398.00,36.90,30999.00,10958.00,13981.00,16597.00,15373.00,12482.00,10187.00,7178.00
43460,"Sikeston, MO",Micropolitan Statistical Area,39191.00,18879.00,48.20,20312.00,51.80,92.95,40422.00,19320.00,47.80,21102.00,52.20,91.60,38.90,9850.00,3248.00,4683.00,4886.00,5714.00,4938.00,3303.00,2569.00,36.00,11085.00,3438.00,5119.00,6000.00,5435.00,3803.00,2819.00,2723.00
43500,"Silver City, NM",Micropolitan Statistical Area,29514.00,14487.00,49.10,15027.00,50.90,96.41,31002.00,15109.00,48.70,15893.00,51.30,95.10,45.90,6473.00,2260.00,2890.00,2831.00,3945.00,4816.00,3509.00,2790.00,38.80,8138.00,2642.00,3212.00,4129.00,4351.00,3419.00,2833.00,2278.00
43540,"Silverthorne, CO",Micropolitan Statistical Area,27994.00,15378.00,54.90,12616.00,45.10,121.89,23548.00,13697.00,58.20,9851.00,41.80,139.00,36.40,4884.00,2791.00,5620.00,4666.00,4284.00,3591.00,1694.00,464.00,30.80,4089.00,3692.00,6058.00,4364.00,3134.00,1441.00,609.00,161.00
43660,"Snyder, TX",Micropolitan Statistical Area,16921.00,9028.00,53.40,7893.00,46.60,114.38,16361.00,8489.00,51.90,7872.00,48.10,107.80,36.80,4234.00,1644.00,2253.00,2044.00,2394.00,1969.00,1225.00,1158.00,37.00,4116.00,1754.00,1873.00,2421.00,2208.00,1463.00,1346.00,1180.00
43700,"Somerset, KY",Micropolitan Statistical Area,63063.00,30781.00,48.80,32282.00,51.20,95.35,56217.00,27482.00,48.90,28735.00,51.10,95.60,41.10,14358.00,4822.00,7393.00,8339.00,9366.00,8544.00,5887.00,4354.00,38.50,13156.00,4481.00,7433.00,8660.00,7911.00,6090.00,4774.00,3712.00
43740,"Somerset, PA",Micropolitan Statistical Area,77742.00,40029.00,51.50,37713.00,48.50,106.14,80023.00,39967.00,49.90,40056.00,50.10,99.80,44.30,15131.00,5741.00,8656.00,10147.00,12449.00,11187.00,7115.00,7316.00,40.20,17843.00,6069.00,9903.00,12357.00,11444.00,7971.00,7156.00,7280.00
43860,"Southern Pines-Pinehurst, NC",Micropolitan Statistical Area,88247.00,42176.00,47.80,46071.00,52.20,91.55,74769.00,36024.00,48.20,38745.00,51.80,93.00,45.00,19149.00,5474.00,9009.00,10543.00,11945.00,12141.00,10082.00,9904.00,41.80,16541.00,4933.00,8659.00,10601.00,9357.00,8407.00,8564.00,7707.00
43940,"Spearfish, SD",Micropolitan Statistical Area,24097.00,11935.00,49.50,12162.00,50.50,98.13,21802.00,10725.00,49.20,11077.00,50.80,96.80,41.00,4720.00,3206.00,2754.00,2397.00,3510.00,3517.00,1992.00,2001.00,37.20,5045.00,2982.00,2288.00,3248.00,3139.00,1908.00,1611.00,1581.00
43980,"Spencer, IA",Micropolitan Statistical Area,16667.00,8171.00,49.00,8496.00,51.00,96.17,17372.00,8385.00,48.30,8987.00,51.70,93.30,42.50,3830.00,1177.00,1973.00,1830.00,2533.00,2258.00,1364.00,1702.00,39.40,4289.00,1389.00,1928.00,2737.00,2395.00,1510.00,1476.00,1648.00
44020,"Spirit Lake, IA",Micropolitan Statistical Area,16667.00,8260.00,49.60,8407.00,50.40,98.25,16424.00,8001.00,48.70,8423.00,51.30,95.00,48.10,3227.00,921.00,1729.00,1783.00,2537.00,2758.00,1834.00,1878.00,43.30,3599.00,1088.00,1634.00,2298.00,2570.00,1846.00,1759.00,1630.00
44260,"Starkville, MS",Micropolitan Statistical Area,47671.00,23752.00,49.80,23919.00,50.20,99.30,42902.00,21445.00,50.00,21457.00,50.00,99.90,25.40,8706.00,14659.00,6705.00,4238.00,4960.00,4012.00,2421.00,1970.00,24.80,9025.00,12678.00,5610.00,5043.00,4098.00,2776.00,1977.00,1695.00
44340,"Statesboro, GA",Micropolitan Statistical Area,70217.00,35030.00,49.90,35187.00,50.10,99.55,55983.00,27255.00,48.70,28728.00,51.30,94.90,25.90,14393.00,19579.00,8758.00,7238.00,7628.00,6220.00,3752.00,2649.00,26.10,12480.00,14647.00,6782.00,7111.00,5852.00,3904.00,2815.00,2392.00
44380,"Statesville-Mooresville, NC",Micropolitan Statistical Area,159437.00,78491.00,49.20,80946.00,50.80,96.97,122660.00,60120.00,49.00,62540.00,51.00,96.10,38.90,40585.00,12424.00,18158.00,23866.00,25087.00,18872.00,11900.00,8545.00,36.50,31322.00,9229.00,17615.00,20762.00,16881.00,11701.00,8393.00,6757.00
44420,"Staunton-Waynesboro, VA",Micropolitan Statistical Area,118502.00,58165.00,49.10,60337.00,50.90,96.40,108988.00,53372.00,49.00,55616.00,51.00,96.00,42.10,25266.00,9516.00,13886.00,15077.00,18437.00,16224.00,11021.00,9075.00,39.20,24960.00,8498.00,13744.00,17785.00,16134.00,11697.00,8718.00,7452.00
44500,"Stephenville, TX",Micropolitan Statistical Area,37890.00,18605.00,49.10,19285.00,50.90,96.47,33001.00,16316.00,49.40,16685.00,50.60,97.80,31.00,8448.00,7368.00,4697.00,4045.00,4649.00,3904.00,2558.00,2221.00,31.40,8112.00,5601.00,4200.00,4357.00,3706.00,2593.00,2190.00,2242.00
44540,"Sterling, CO",Micropolitan Statistical Area,22709.00,12924.00,56.90,9785.00,43.10,132.08,20504.00,10834.00,52.80,9670.00,47.20,112.00,38.40,4542.00,2551.00,3266.00,2896.00,3438.00,2695.00,1619.00,1702.00,36.50,5058.00,2222.00,2521.00,3285.00,2675.00,1778.00,1491.00,1474.00
44580,"Sterling, IL",Micropolitan Statistical Area,58498.00,28715.00,49.10,29783.00,50.90,96.41,60653.00,29697.00,49.00,30956.00,51.00,95.90,41.80,13740.00,4546.00,6161.00,7083.00,8890.00,7831.00,5166.00,5081.00,38.50,15187.00,4956.00,7155.00,9226.00,8466.00,5923.00,4917.00,4823.00
44620,"Stevens Point, WI",Micropolitan Statistical Area,70019.00,34984.00,50.00,35035.00,50.00,99.85,67182.00,33490.00,49.80,33692.00,50.20,99.40,35.80,14547.00,11477.00,8431.00,7991.00,10180.00,8438.00,4723.00,4232.00,33.00,16177.00,10888.00,8322.00,10261.00,8945.00,5235.00,3791.00,3563.00
44660,"Stillwater, OK",Micropolitan Statistical Area,77350.00,39184.00,50.70,38166.00,49.30,102.67,68190.00,34648.00,50.80,33542.00,49.20,103.30,27.30,14626.00,20467.00,11373.00,7378.00,8459.00,6986.00,4337.00,3724.00,27.60,13341.00,17655.00,9229.00,8624.00,7207.00,4785.00,3572.00,3777.00
